2014-03-03 16:03:29.070 TouchPointLogger[4653:60b] (12, 178.500000,	462.000000)
2014-03-03 16:03:29.087 TouchPointLogger[4653:60b] (12, 178.500000,	463.500000)
2014-03-03 16:03:29.103 TouchPointLogger[4653:60b] (12, 178.500000,	466.000000)
2014-03-03 16:03:29.120 TouchPointLogger[4653:60b] (12, 179.000000,	467.500000)
2014-03-03 16:03:29.137 TouchPointLogger[4653:60b] (12, 179.000000,	469.000000)
2014-03-03 16:03:29.153 TouchPointLogger[4653:60b] (12, 179.000000,	470.000000)
2014-03-03 16:03:29.170 TouchPointLogger[4653:60b] (12, 179.500000,	471.000000)
2014-03-03 16:03:29.187 TouchPointLogger[4653:60b] (12, 179.500000,	472.000000)
2014-03-03 16:03:29.203 TouchPointLogger[4653:60b] (12, 179.500000,	473.000000)
2014-03-03 16:03:29.220 TouchPointLogger[4653:60b] (12, 180.000000,	473.500000)
2014-03-03 16:03:29.237 TouchPointLogger[4653:60b] (12, 180.000000,	474.000000)
2014-03-03 16:03:29.253 TouchPointLogger[4653:60b] (12, 180.000000,	474.500000)
2014-03-03 16:03:29.270 TouchPointLogger[4653:60b] (12, 180.000000,	475.000000)
2014-03-03 16:03:29.287 TouchPointLogger[4653:60b] (12, 180.000000,	475.500000)
2014-03-03 16:03:29.303 TouchPointLogger[4653:60b] (12, 180.000000,	476.000000)
2014-03-03 16:03:29.337 TouchPointLogger[4653:60b] (12, 180.000000,	476.500000)
2014-03-03 16:03:29.387 TouchPointLogger[4653:60b] (12, 180.000000,	477.000000)
2014-03-03 16:03:29.403 TouchPointLogger[4653:60b] (12, 180.500000,	477.000000)
2014-03-03 16:03:29.420 TouchPointLogger[4653:60b] (12, 180.500000,	477.500000)
2014-03-03 16:03:29.437 TouchPointLogger[4653:60b] (12, 180.500000,	478.000000)
2014-03-03 16:03:29.470 TouchPointLogger[4653:60b] (12, 180.500000,	478.500000)
2014-03-03 16:03:29.503 TouchPointLogger[4653:60b] (12, 180.500000,	479.000000)
2014-03-03 16:03:29.537 TouchPointLogger[4653:60b] (12, 181.000000,	479.500000)
2014-03-03 16:03:29.637 TouchPointLogger[4653:60b] (12, 181.500000,	481.000000)
2014-03-03 16:03:29.653 TouchPointLogger[4653:60b] (12, 183.000000,	483.000000)
2014-03-03 16:03:30.454 TouchPointLogger[4653:60b] (13, 167.500000,	382.000000)
2014-03-03 16:03:30.637 TouchPointLogger[4653:60b] (13, 166.000000,	388.000000)
2014-03-03 16:03:30.653 TouchPointLogger[4653:60b] (13, 166.000000,	389.500000)
2014-03-03 16:03:30.670 TouchPointLogger[4653:60b] (13, 166.000000,	390.500000)
2014-03-03 16:03:30.687 TouchPointLogger[4653:60b] (13, 166.000000,	391.500000)
2014-03-03 16:03:30.703 TouchPointLogger[4653:60b] (13, 166.000000,	393.000000)
2014-03-03 16:03:30.720 TouchPointLogger[4653:60b] (13, 166.000000,	394.000000)
2014-03-03 16:03:30.737 TouchPointLogger[4653:60b] (13, 166.000000,	395.500000)
2014-03-03 16:03:30.753 TouchPointLogger[4653:60b] (13, 166.000000,	396.500000)
2014-03-03 16:03:30.770 TouchPointLogger[4653:60b] (13, 166.500000,	398.000000)
2014-03-03 16:03:30.787 TouchPointLogger[4653:60b] (13, 167.000000,	399.500000)
2014-03-03 16:03:30.803 TouchPointLogger[4653:60b] (13, 167.000000,	401.000000)
2014-03-03 16:03:30.820 TouchPointLogger[4653:60b] (13, 167.500000,	402.500000)
2014-03-03 16:03:30.837 TouchPointLogger[4653:60b] (13, 167.500000,	404.000000)
2014-03-03 16:03:30.853 TouchPointLogger[4653:60b] (13, 168.000000,	405.500000)
2014-03-03 16:03:30.870 TouchPointLogger[4653:60b] (13, 168.000000,	406.500000)
2014-03-03 16:03:30.887 TouchPointLogger[4653:60b] (13, 168.500000,	408.000000)
2014-03-03 16:03:30.903 TouchPointLogger[4653:60b] (13, 168.500000,	409.000000)
2014-03-03 16:03:30.920 TouchPointLogger[4653:60b] (13, 169.000000,	410.500000)
2014-03-03 16:03:30.937 TouchPointLogger[4653:60b] (13, 169.000000,	411.500000)
2014-03-03 16:03:30.953 TouchPointLogger[4653:60b] (13, 169.500000,	413.000000)
2014-03-03 16:03:30.970 TouchPointLogger[4653:60b] (13, 169.500000,	414.500000)
2014-03-03 16:03:30.987 TouchPointLogger[4653:60b] (13, 169.500000,	415.500000)
2014-03-03 16:03:31.004 TouchPointLogger[4653:60b] (13, 170.000000,	417.000000)
2014-03-03 16:03:31.020 TouchPointLogger[4653:60b] (13, 170.000000,	418.000000)
2014-03-03 16:03:31.037 TouchPointLogger[4653:60b] (13, 170.500000,	419.500000)
2014-03-03 16:03:31.053 TouchPointLogger[4653:60b] (13, 170.500000,	420.500000)
2014-03-03 16:03:31.070 TouchPointLogger[4653:60b] (13, 171.000000,	422.000000)
2014-03-03 16:03:31.087 TouchPointLogger[4653:60b] (13, 171.000000,	423.500000)
2014-03-03 16:03:31.103 TouchPointLogger[4653:60b] (13, 171.500000,	425.000000)
2014-03-03 16:03:31.120 TouchPointLogger[4653:60b] (13, 171.500000,	427.500000)
2014-03-03 16:03:31.137 TouchPointLogger[4653:60b] (13, 171.500000,	429.000000)
2014-03-03 16:03:31.153 TouchPointLogger[4653:60b] (13, 172.000000,	431.000000)
2014-03-03 16:03:31.170 TouchPointLogger[4653:60b] (13, 172.000000,	433.500000)
2014-03-03 16:03:31.187 TouchPointLogger[4653:60b] (13, 172.000000,	435.500000)
2014-03-03 16:03:31.203 TouchPointLogger[4653:60b] (13, 172.000000,	438.000000)
2014-03-03 16:03:31.220 TouchPointLogger[4653:60b] (13, 172.000000,	440.500000)
2014-03-03 16:03:31.237 TouchPointLogger[4653:60b] (13, 172.000000,	442.500000)
2014-03-03 16:03:31.253 TouchPointLogger[4653:60b] (13, 172.000000,	444.500000)
2014-03-03 16:03:31.270 TouchPointLogger[4653:60b] (13, 172.500000,	446.500000)
2014-03-03 16:03:31.287 TouchPointLogger[4653:60b] (13, 172.500000,	448.500000)
2014-03-03 16:03:31.303 TouchPointLogger[4653:60b] (13, 172.500000,	450.500000)
2014-03-03 16:03:31.320 TouchPointLogger[4653:60b] (13, 173.000000,	452.000000)
2014-03-03 16:03:31.337 TouchPointLogger[4653:60b] (13, 173.000000,	454.000000)
2014-03-03 16:03:31.353 TouchPointLogger[4653:60b] (13, 173.000000,	455.500000)
2014-03-03 16:03:31.370 TouchPointLogger[4653:60b] (13, 173.500000,	457.000000)
2014-03-03 16:03:31.387 TouchPointLogger[4653:60b] (13, 173.500000,	458.000000)
2014-03-03 16:03:31.404 TouchPointLogger[4653:60b] (13, 173.500000,	459.500000)
2014-03-03 16:03:31.420 TouchPointLogger[4653:60b] (13, 173.500000,	461.000000)
2014-03-03 16:03:31.437 TouchPointLogger[4653:60b] (13, 173.500000,	462.500000)
2014-03-03 16:03:31.454 TouchPointLogger[4653:60b] (13, 174.000000,	465.000000)
2014-03-03 16:03:31.470 TouchPointLogger[4653:60b] (13, 174.000000,	466.000000)
2014-03-03 16:03:31.487 TouchPointLogger[4653:60b] (13, 174.000000,	467.000000)
2014-03-03 16:03:31.503 TouchPointLogger[4653:60b] (13, 175.000000,	468.000000)
2014-03-03 16:03:31.520 TouchPointLogger[4653:60b] (13, 175.000000,	469.000000)
2014-03-03 16:03:31.537 TouchPointLogger[4653:60b] (13, 175.000000,	469.500000)
2014-03-03 16:03:31.553 TouchPointLogger[4653:60b] (13, 175.000000,	470.000000)
2014-03-03 16:03:31.570 TouchPointLogger[4653:60b] (13, 175.000000,	470.500000)
2014-03-03 16:03:31.587 TouchPointLogger[4653:60b] (13, 175.000000,	471.000000)
2014-03-03 16:03:31.603 TouchPointLogger[4653:60b] (13, 175.000000,	471.500000)
2014-03-03 16:03:31.720 TouchPointLogger[4653:60b] (13, 175.500000,	471.500000)
2014-03-03 16:03:31.737 TouchPointLogger[4653:60b] (13, 176.000000,	471.500000)
2014-03-03 16:03:31.753 TouchPointLogger[4653:60b] (13, 178.000000,	473.000000)
2014-03-03 16:03:32.404 TouchPointLogger[4653:60b] (14, 174.000000,	400.000000)
2014-03-03 16:03:32.537 TouchPointLogger[4653:60b] (14, 173.000000,	405.000000)
2014-03-03 16:03:32.554 TouchPointLogger[4653:60b] (14, 173.000000,	407.000000)
2014-03-03 16:03:32.570 TouchPointLogger[4653:60b] (14, 173.000000,	409.500000)
2014-03-03 16:03:32.587 TouchPointLogger[4653:60b] (14, 173.000000,	412.500000)
2014-03-03 16:03:32.604 TouchPointLogger[4653:60b] (14, 173.000000,	415.000000)
2014-03-03 16:03:32.620 TouchPointLogger[4653:60b] (14, 173.000000,	417.000000)
2014-03-03 16:03:32.637 TouchPointLogger[4653:60b] (14, 173.000000,	419.500000)
2014-03-03 16:03:32.654 TouchPointLogger[4653:60b] (14, 173.000000,	421.500000)
2014-03-03 16:03:32.670 TouchPointLogger[4653:60b] (14, 173.000000,	424.000000)
2014-03-03 16:03:32.687 TouchPointLogger[4653:60b] (14, 173.000000,	426.500000)
2014-03-03 16:03:32.704 TouchPointLogger[4653:60b] (14, 173.000000,	429.500000)
2014-03-03 16:03:32.720 TouchPointLogger[4653:60b] (14, 173.000000,	432.000000)
2014-03-03 16:03:32.737 TouchPointLogger[4653:60b] (14, 173.000000,	435.000000)
2014-03-03 16:03:32.754 TouchPointLogger[4653:60b] (14, 173.000000,	438.000000)
2014-03-03 16:03:32.770 TouchPointLogger[4653:60b] (14, 173.000000,	441.000000)
2014-03-03 16:03:32.787 TouchPointLogger[4653:60b] (14, 173.000000,	443.500000)
2014-03-03 16:03:32.804 TouchPointLogger[4653:60b] (14, 173.000000,	446.000000)
2014-03-03 16:03:32.820 TouchPointLogger[4653:60b] (14, 173.000000,	448.000000)
2014-03-03 16:03:32.837 TouchPointLogger[4653:60b] (14, 173.000000,	450.000000)
2014-03-03 16:03:32.854 TouchPointLogger[4653:60b] (14, 173.000000,	452.000000)
2014-03-03 16:03:32.870 TouchPointLogger[4653:60b] (14, 173.000000,	453.500000)
2014-03-03 16:03:32.887 TouchPointLogger[4653:60b] (14, 173.000000,	455.500000)
2014-03-03 16:03:32.904 TouchPointLogger[4653:60b] (14, 173.000000,	457.000000)
2014-03-03 16:03:32.920 TouchPointLogger[4653:60b] (14, 173.500000,	458.500000)
2014-03-03 16:03:32.937 TouchPointLogger[4653:60b] (14, 173.500000,	459.500000)
2014-03-03 16:03:32.954 TouchPointLogger[4653:60b] (14, 173.500000,	461.000000)
2014-03-03 16:03:32.970 TouchPointLogger[4653:60b] (14, 174.000000,	462.000000)
2014-03-03 16:03:32.987 TouchPointLogger[4653:60b] (14, 174.000000,	463.000000)
2014-03-03 16:03:33.004 TouchPointLogger[4653:60b] (14, 174.000000,	464.000000)
2014-03-03 16:03:33.020 TouchPointLogger[4653:60b] (14, 175.000000,	465.500000)
2014-03-03 16:03:33.037 TouchPointLogger[4653:60b] (14, 175.000000,	466.500000)
2014-03-03 16:03:33.054 TouchPointLogger[4653:60b] (14, 175.000000,	467.000000)
2014-03-03 16:03:33.070 TouchPointLogger[4653:60b] (14, 175.500000,	468.000000)
2014-03-03 16:03:33.087 TouchPointLogger[4653:60b] (14, 175.500000,	468.500000)
2014-03-03 16:03:33.104 TouchPointLogger[4653:60b] (14, 175.500000,	469.000000)
2014-03-03 16:03:33.120 TouchPointLogger[4653:60b] (14, 175.500000,	469.500000)
2014-03-03 16:03:33.137 TouchPointLogger[4653:60b] (14, 175.500000,	470.000000)
2014-03-03 16:03:33.154 TouchPointLogger[4653:60b] (14, 175.500000,	470.500000)
2014-03-03 16:03:33.204 TouchPointLogger[4653:60b] (14, 175.500000,	471.000000)
2014-03-03 16:03:33.370 TouchPointLogger[4653:60b] (14, 176.000000,	471.500000)
2014-03-03 16:03:33.387 TouchPointLogger[4653:60b] (14, 176.000000,	473.000000)
2014-03-03 16:03:34.988 TouchPointLogger[4653:60b] (15, 169.500000,	410.000000)
2014-03-03 16:03:35.171 TouchPointLogger[4653:60b] (15, 170.000000,	414.500000)
2014-03-03 16:03:35.187 TouchPointLogger[4653:60b] (15, 170.000000,	416.500000)
2014-03-03 16:03:35.204 TouchPointLogger[4653:60b] (15, 170.000000,	419.500000)
2014-03-03 16:03:35.221 TouchPointLogger[4653:60b] (15, 170.000000,	422.500000)
2014-03-03 16:03:35.237 TouchPointLogger[4653:60b] (15, 170.000000,	426.500000)
2014-03-03 16:03:35.254 TouchPointLogger[4653:60b] (15, 170.000000,	430.500000)
2014-03-03 16:03:35.270 TouchPointLogger[4653:60b] (15, 170.000000,	434.000000)
2014-03-03 16:03:35.287 TouchPointLogger[4653:60b] (15, 170.000000,	438.000000)
2014-03-03 16:03:35.304 TouchPointLogger[4653:60b] (15, 170.000000,	442.000000)
2014-03-03 16:03:35.320 TouchPointLogger[4653:60b] (15, 170.000000,	445.500000)
2014-03-03 16:03:35.337 TouchPointLogger[4653:60b] (15, 170.000000,	449.000000)
2014-03-03 16:03:35.354 TouchPointLogger[4653:60b] (15, 170.000000,	451.500000)
2014-03-03 16:03:35.371 TouchPointLogger[4653:60b] (15, 170.000000,	454.500000)
2014-03-03 16:03:35.387 TouchPointLogger[4653:60b] (15, 170.000000,	456.500000)
2014-03-03 16:03:35.404 TouchPointLogger[4653:60b] (15, 170.000000,	458.500000)
2014-03-03 16:03:35.421 TouchPointLogger[4653:60b] (15, 170.000000,	460.500000)
2014-03-03 16:03:35.437 TouchPointLogger[4653:60b] (15, 170.000000,	462.000000)
2014-03-03 16:03:35.454 TouchPointLogger[4653:60b] (15, 170.000000,	464.000000)
2014-03-03 16:03:35.470 TouchPointLogger[4653:60b] (15, 170.000000,	466.000000)
2014-03-03 16:03:35.487 TouchPointLogger[4653:60b] (15, 170.000000,	467.500000)
2014-03-03 16:03:35.504 TouchPointLogger[4653:60b] (15, 170.000000,	469.000000)
2014-03-03 16:03:35.520 TouchPointLogger[4653:60b] (15, 170.500000,	470.500000)
2014-03-03 16:03:35.537 TouchPointLogger[4653:60b] (15, 171.000000,	472.000000)
2014-03-03 16:03:35.554 TouchPointLogger[4653:60b] (15, 171.000000,	473.500000)
2014-03-03 16:03:35.570 TouchPointLogger[4653:60b] (15, 171.500000,	475.000000)
2014-03-03 16:03:35.587 TouchPointLogger[4653:60b] (15, 172.000000,	476.500000)
2014-03-03 16:03:35.604 TouchPointLogger[4653:60b] (15, 172.500000,	478.500000)
2014-03-03 16:03:35.621 TouchPointLogger[4653:60b] (15, 172.500000,	479.500000)
2014-03-03 16:03:35.637 TouchPointLogger[4653:60b] (15, 173.000000,	481.000000)
2014-03-03 16:03:35.654 TouchPointLogger[4653:60b] (15, 173.000000,	482.500000)
2014-03-03 16:03:35.671 TouchPointLogger[4653:60b] (15, 173.000000,	483.500000)
2014-03-03 16:03:35.687 TouchPointLogger[4653:60b] (15, 173.000000,	485.000000)
2014-03-03 16:03:35.704 TouchPointLogger[4653:60b] (15, 173.500000,	486.500000)
2014-03-03 16:03:35.721 TouchPointLogger[4653:60b] (15, 173.500000,	487.000000)
2014-03-03 16:03:35.737 TouchPointLogger[4653:60b] (15, 173.500000,	488.000000)
2014-03-03 16:03:35.754 TouchPointLogger[4653:60b] (15, 173.500000,	488.500000)
2014-03-03 16:03:35.771 TouchPointLogger[4653:60b] (15, 173.500000,	489.000000)
2014-03-03 16:03:35.787 TouchPointLogger[4653:60b] (15, 173.500000,	489.500000)
2014-03-03 16:03:35.821 TouchPointLogger[4653:60b] (15, 173.500000,	490.000000)
2014-03-03 16:03:36.071 TouchPointLogger[4653:60b] (15, 173.500000,	490.500000)
2014-03-03 16:03:36.087 TouchPointLogger[4653:60b] (15, 175.000000,	492.000000)
2014-03-03 16:03:36.821 TouchPointLogger[4653:60b] (16, 167.500000,	397.500000)
2014-03-03 16:03:36.971 TouchPointLogger[4653:60b] (16, 166.000000,	403.500000)
2014-03-03 16:03:36.988 TouchPointLogger[4653:60b] (16, 166.000000,	405.500000)
2014-03-03 16:03:37.004 TouchPointLogger[4653:60b] (16, 166.000000,	408.000000)
2014-03-03 16:03:37.021 TouchPointLogger[4653:60b] (16, 166.000000,	410.500000)
2014-03-03 16:03:37.037 TouchPointLogger[4653:60b] (16, 166.000000,	413.000000)
2014-03-03 16:03:37.054 TouchPointLogger[4653:60b] (16, 166.000000,	415.000000)
2014-03-03 16:03:37.071 TouchPointLogger[4653:60b] (16, 166.000000,	417.500000)
2014-03-03 16:03:37.087 TouchPointLogger[4653:60b] (16, 166.000000,	420.000000)
2014-03-03 16:03:37.104 TouchPointLogger[4653:60b] (16, 166.000000,	422.500000)
2014-03-03 16:03:37.121 TouchPointLogger[4653:60b] (16, 166.500000,	425.000000)
2014-03-03 16:03:37.137 TouchPointLogger[4653:60b] (16, 167.000000,	427.500000)
2014-03-03 16:03:37.154 TouchPointLogger[4653:60b] (16, 167.000000,	429.500000)
2014-03-03 16:03:37.171 TouchPointLogger[4653:60b] (16, 167.500000,	432.000000)
2014-03-03 16:03:37.187 TouchPointLogger[4653:60b] (16, 167.500000,	434.000000)
2014-03-03 16:03:37.204 TouchPointLogger[4653:60b] (16, 168.000000,	436.500000)
2014-03-03 16:03:37.221 TouchPointLogger[4653:60b] (16, 168.000000,	438.500000)
2014-03-03 16:03:37.237 TouchPointLogger[4653:60b] (16, 168.500000,	440.500000)
2014-03-03 16:03:37.254 TouchPointLogger[4653:60b] (16, 168.500000,	442.500000)
2014-03-03 16:03:37.271 TouchPointLogger[4653:60b] (16, 169.000000,	445.000000)
2014-03-03 16:03:37.287 TouchPointLogger[4653:60b] (16, 169.000000,	447.000000)
2014-03-03 16:03:37.304 TouchPointLogger[4653:60b] (16, 169.500000,	449.000000)
2014-03-03 16:03:37.321 TouchPointLogger[4653:60b] (16, 169.500000,	451.000000)
2014-03-03 16:03:37.337 TouchPointLogger[4653:60b] (16, 169.500000,	452.500000)
2014-03-03 16:03:37.354 TouchPointLogger[4653:60b] (16, 170.000000,	454.500000)
2014-03-03 16:03:37.371 TouchPointLogger[4653:60b] (16, 170.000000,	456.500000)
2014-03-03 16:03:37.387 TouchPointLogger[4653:60b] (16, 170.000000,	458.500000)
2014-03-03 16:03:37.404 TouchPointLogger[4653:60b] (16, 170.500000,	460.500000)
2014-03-03 16:03:37.421 TouchPointLogger[4653:60b] (16, 170.500000,	463.000000)
2014-03-03 16:03:37.437 TouchPointLogger[4653:60b] (16, 171.000000,	465.500000)
2014-03-03 16:03:37.454 TouchPointLogger[4653:60b] (16, 171.000000,	467.500000)
2014-03-03 16:03:37.471 TouchPointLogger[4653:60b] (16, 171.500000,	469.500000)
2014-03-03 16:03:37.487 TouchPointLogger[4653:60b] (16, 172.000000,	471.000000)
2014-03-03 16:03:37.504 TouchPointLogger[4653:60b] (16, 172.000000,	472.500000)
2014-03-03 16:03:37.521 TouchPointLogger[4653:60b] (16, 172.000000,	474.500000)
2014-03-03 16:03:37.537 TouchPointLogger[4653:60b] (16, 172.500000,	476.000000)
2014-03-03 16:03:37.554 TouchPointLogger[4653:60b] (16, 172.500000,	477.500000)
2014-03-03 16:03:37.571 TouchPointLogger[4653:60b] (16, 172.500000,	478.500000)
2014-03-03 16:03:37.587 TouchPointLogger[4653:60b] (16, 172.500000,	479.500000)
2014-03-03 16:03:37.604 TouchPointLogger[4653:60b] (16, 172.500000,	480.500000)
2014-03-03 16:03:37.621 TouchPointLogger[4653:60b] (16, 172.500000,	481.000000)
2014-03-03 16:03:37.637 TouchPointLogger[4653:60b] (16, 172.500000,	482.000000)
2014-03-03 16:03:37.654 TouchPointLogger[4653:60b] (16, 172.500000,	482.500000)
2014-03-03 16:03:37.671 TouchPointLogger[4653:60b] (16, 172.500000,	483.500000)
2014-03-03 16:03:37.687 TouchPointLogger[4653:60b] (16, 172.500000,	484.000000)
2014-03-03 16:03:37.704 TouchPointLogger[4653:60b] (16, 172.500000,	484.500000)
2014-03-03 16:03:37.721 TouchPointLogger[4653:60b] (16, 172.500000,	485.000000)
2014-03-03 16:03:37.737 TouchPointLogger[4653:60b] (16, 172.500000,	485.500000)
2014-03-03 16:03:37.754 TouchPointLogger[4653:60b] (16, 172.500000,	486.500000)
2014-03-03 16:03:37.771 TouchPointLogger[4653:60b] (16, 172.500000,	487.000000)
2014-03-03 16:03:37.787 TouchPointLogger[4653:60b] (16, 172.500000,	487.500000)
2014-03-03 16:03:37.804 TouchPointLogger[4653:60b] (16, 172.500000,	488.000000)
2014-03-03 16:03:37.821 TouchPointLogger[4653:60b] (16, 172.500000,	488.500000)
2014-03-03 16:03:37.954 TouchPointLogger[4653:60b] (16, 173.000000,	488.500000)
2014-03-03 16:03:37.987 TouchPointLogger[4653:60b] (16, 175.000000,	490.000000)
2014-03-03 16:03:38.688 TouchPointLogger[4653:60b] (17, 168.000000,	399.000000)
2014-03-03 16:03:38.821 TouchPointLogger[4653:60b] (17, 168.000000,	401.000000)
2014-03-03 16:03:38.838 TouchPointLogger[4653:60b] (17, 168.000000,	403.500000)
2014-03-03 16:03:38.854 TouchPointLogger[4653:60b] (17, 168.000000,	406.500000)
2014-03-03 16:03:38.871 TouchPointLogger[4653:60b] (17, 168.000000,	410.000000)
2014-03-03 16:03:38.887 TouchPointLogger[4653:60b] (17, 168.500000,	413.000000)
2014-03-03 16:03:38.904 TouchPointLogger[4653:60b] (17, 169.000000,	416.500000)
2014-03-03 16:03:38.921 TouchPointLogger[4653:60b] (17, 169.500000,	419.500000)
2014-03-03 16:03:38.937 TouchPointLogger[4653:60b] (17, 170.000000,	422.500000)
2014-03-03 16:03:38.954 TouchPointLogger[4653:60b] (17, 170.000000,	425.500000)
2014-03-03 16:03:38.971 TouchPointLogger[4653:60b] (17, 170.500000,	428.500000)
2014-03-03 16:03:38.988 TouchPointLogger[4653:60b] (17, 170.500000,	431.500000)
2014-03-03 16:03:39.004 TouchPointLogger[4653:60b] (17, 170.500000,	434.000000)
2014-03-03 16:03:39.021 TouchPointLogger[4653:60b] (17, 171.000000,	436.000000)
2014-03-03 16:03:39.037 TouchPointLogger[4653:60b] (17, 171.000000,	438.500000)
2014-03-03 16:03:39.054 TouchPointLogger[4653:60b] (17, 171.000000,	440.500000)
2014-03-03 16:03:39.071 TouchPointLogger[4653:60b] (17, 171.000000,	443.000000)
2014-03-03 16:03:39.087 TouchPointLogger[4653:60b] (17, 171.000000,	445.000000)
2014-03-03 16:03:39.104 TouchPointLogger[4653:60b] (17, 171.000000,	447.500000)
2014-03-03 16:03:39.121 TouchPointLogger[4653:60b] (17, 171.000000,	449.500000)
2014-03-03 16:03:39.137 TouchPointLogger[4653:60b] (17, 171.500000,	451.500000)
2014-03-03 16:03:39.154 TouchPointLogger[4653:60b] (17, 171.500000,	453.500000)
2014-03-03 16:03:39.171 TouchPointLogger[4653:60b] (17, 172.000000,	455.500000)
2014-03-03 16:03:39.187 TouchPointLogger[4653:60b] (17, 172.000000,	457.000000)
2014-03-03 16:03:39.204 TouchPointLogger[4653:60b] (17, 172.500000,	459.000000)
2014-03-03 16:03:39.221 TouchPointLogger[4653:60b] (17, 173.000000,	460.500000)
2014-03-03 16:03:39.237 TouchPointLogger[4653:60b] (17, 173.000000,	462.500000)
2014-03-03 16:03:39.254 TouchPointLogger[4653:60b] (17, 173.500000,	464.000000)
2014-03-03 16:03:39.271 TouchPointLogger[4653:60b] (17, 173.500000,	466.500000)
2014-03-03 16:03:39.288 TouchPointLogger[4653:60b] (17, 174.000000,	468.000000)
2014-03-03 16:03:39.304 TouchPointLogger[4653:60b] (17, 175.000000,	469.500000)
2014-03-03 16:03:39.321 TouchPointLogger[4653:60b] (17, 175.000000,	471.000000)
2014-03-03 16:03:39.337 TouchPointLogger[4653:60b] (17, 175.000000,	472.500000)
2014-03-03 16:03:39.354 TouchPointLogger[4653:60b] (17, 175.500000,	474.000000)
2014-03-03 16:03:39.371 TouchPointLogger[4653:60b] (17, 175.500000,	475.000000)
2014-03-03 16:03:39.388 TouchPointLogger[4653:60b] (17, 176.000000,	476.500000)
2014-03-03 16:03:39.404 TouchPointLogger[4653:60b] (17, 176.000000,	478.000000)
2014-03-03 16:03:39.421 TouchPointLogger[4653:60b] (17, 176.500000,	479.000000)
2014-03-03 16:03:39.437 TouchPointLogger[4653:60b] (17, 176.500000,	480.500000)
2014-03-03 16:03:39.454 TouchPointLogger[4653:60b] (17, 176.500000,	482.000000)
2014-03-03 16:03:39.471 TouchPointLogger[4653:60b] (17, 176.500000,	483.000000)
2014-03-03 16:03:39.487 TouchPointLogger[4653:60b] (17, 176.500000,	484.500000)
2014-03-03 16:03:39.504 TouchPointLogger[4653:60b] (17, 176.500000,	485.500000)
2014-03-03 16:03:39.521 TouchPointLogger[4653:60b] (17, 176.500000,	486.500000)
2014-03-03 16:03:39.538 TouchPointLogger[4653:60b] (17, 176.500000,	487.500000)
2014-03-03 16:03:39.554 TouchPointLogger[4653:60b] (17, 176.500000,	488.500000)
2014-03-03 16:03:39.571 TouchPointLogger[4653:60b] (17, 176.500000,	489.000000)
2014-03-03 16:03:39.588 TouchPointLogger[4653:60b] (17, 176.500000,	489.500000)
2014-03-03 16:03:39.604 TouchPointLogger[4653:60b] (17, 176.500000,	490.000000)
2014-03-03 16:03:39.621 TouchPointLogger[4653:60b] (17, 176.500000,	490.500000)
2014-03-03 16:03:39.638 TouchPointLogger[4653:60b] (17, 176.500000,	491.000000)
2014-03-03 16:03:39.654 TouchPointLogger[4653:60b] (17, 176.500000,	491.500000)
2014-03-03 16:03:39.904 TouchPointLogger[4653:60b] (17, 177.500000,	490.500000)
2014-03-03 16:03:40.588 TouchPointLogger[4653:60b] (18, 160.500000,	398.500000)
2014-03-03 16:03:40.754 TouchPointLogger[4653:60b] (18, 159.500000,	405.500000)
2014-03-03 16:03:40.771 TouchPointLogger[4653:60b] (18, 159.500000,	407.000000)
2014-03-03 16:03:40.788 TouchPointLogger[4653:60b] (18, 159.500000,	408.500000)
2014-03-03 16:03:40.804 TouchPointLogger[4653:60b] (18, 159.500000,	410.500000)
2014-03-03 16:03:40.821 TouchPointLogger[4653:60b] (18, 159.500000,	413.000000)
2014-03-03 16:03:40.838 TouchPointLogger[4653:60b] (18, 159.500000,	415.500000)
2014-03-03 16:03:40.854 TouchPointLogger[4653:60b] (18, 159.500000,	418.500000)
2014-03-03 16:03:40.871 TouchPointLogger[4653:60b] (18, 159.500000,	421.500000)
2014-03-03 16:03:40.888 TouchPointLogger[4653:60b] (18, 159.500000,	424.500000)
2014-03-03 16:03:40.904 TouchPointLogger[4653:60b] (18, 159.500000,	428.000000)
2014-03-03 16:03:40.921 TouchPointLogger[4653:60b] (18, 159.500000,	431.000000)
2014-03-03 16:03:40.938 TouchPointLogger[4653:60b] (18, 159.500000,	434.000000)
2014-03-03 16:03:40.954 TouchPointLogger[4653:60b] (18, 159.500000,	436.500000)
2014-03-03 16:03:40.971 TouchPointLogger[4653:60b] (18, 159.500000,	439.500000)
2014-03-03 16:03:40.988 TouchPointLogger[4653:60b] (18, 159.500000,	441.500000)
2014-03-03 16:03:41.004 TouchPointLogger[4653:60b] (18, 160.000000,	444.000000)
2014-03-03 16:03:41.021 TouchPointLogger[4653:60b] (18, 160.500000,	446.000000)
2014-03-03 16:03:41.038 TouchPointLogger[4653:60b] (18, 160.500000,	447.500000)
2014-03-03 16:03:41.054 TouchPointLogger[4653:60b] (18, 160.500000,	449.500000)
2014-03-03 16:03:41.071 TouchPointLogger[4653:60b] (18, 161.000000,	451.000000)
2014-03-03 16:03:41.088 TouchPointLogger[4653:60b] (18, 161.500000,	452.000000)
2014-03-03 16:03:41.104 TouchPointLogger[4653:60b] (18, 161.500000,	453.500000)
2014-03-03 16:03:41.121 TouchPointLogger[4653:60b] (18, 161.500000,	455.000000)
